"Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Segment","Country","City","State","Postal Code","Region","Product ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"CA-2016-158547","2016-05-30","2016-06-04",2,"JM-16195",1,"United States",58,25,73,4,"OFF-AP-10003842",2,10,123.92,5,0.2,9.294
"CA-2017-116946","2017-12-19","2017-12-23",2,"TS-21505",1,"United States",118,23,148,2,"FUR-FU-10000320",1,6,13.36,5,0.2,4.008
"CA-2017-116946","2017-12-19","2017-12-23",2,"TS-21505",1,"United States",118,23,148,2,"OFF-ST-10002554",2,5,78.256,2,0.2,-17.6076
"CA-2017-116946","2017-12-19","2017-12-23",2,"TS-21505",1,"United States",118,23,148,2,"FUR-BO-10000468",1,1,102.018,7,0.7,-183.6324
"CA-2017-121741","2017-12-26","2017-12-26",4,"YC-21895",2,"United States",10,9,11,3,"OFF-ST-10004459",2,5,750.68,2,0,37.534
"CA-2017-169691","2017-06-15","2017-06-18",3,"Dp-13240",3,"United States",350,12,432,3,"OFF-LA-10002312",2,3,44.4,3,0,22.2
"CA-2017-169691","2017-06-15","2017-06-18",3,"Dp-13240",3,"United States",350,12,432,3,"OFF-ST-10001291",2,5,84.55,5,0,22.8285
"CA-2017-169691","2017-06-15","2017-06-18",3,"Dp-13240",3,"United States",350,12,432,3,"OFF-PA-10003022",2,11,17.94,3,0,8.7906
"CA-2016-121356","2016-11-20","2016-11-24",2,"SJ-20500",1,"United States",47,14,285,4,"OFF-BI-10002133",2,9,128.4,3,0,62.916
"CA-2014-101770","2014-03-31","2014-04-04",2,"KB-16240",2,"United States",101,3,124,1,"OFF-BI-10001097",2,9,1.869,1,0.7,-1.3083
"CA-2017-105487","2017-10-08","2017-10-14",2,"CS-12250",2,"United States",71,2,189,2,"TEC-PH-10001336",3,8,103.192,1,0.2,11.6091
"CA-2017-105487","2017-10-08","2017-10-14",2,"CS-12250",2,"United States",71,2,189,2,"TEC-AC-10002305",3,12,36,2,0,6.48
"CA-2017-105487","2017-10-08","2017-10-14",2,"CS-12250",2,"United States",71,2,189,2,"TEC-AC-10003610",3,12,239.96,4,0,115.1808
"CA-2017-105487","2017-10-08","2017-10-14",2,"CS-12250",2,"United States",71,2,189,2,"OFF-ST-10002301",2,5,40.68,2,0,0.406799999999997
"CA-2017-148999","2017-01-30","2017-02-04",2,"EB-13870",1,"United States",101,3,230,1,"FUR-CH-10002044",1,2,419.136,4,0.2,-68.1096
"CA-2014-107573","2014-12-12","2014-12-17",2,"PB-19150",1,"United States",101,3,328,1,"OFF-EN-10001099",2,13,23.472,3,0.2,7.6284
"CA-2015-156608","2015-10-24","2015-10-29",2,"MT-18070",3,"United States",53,6,66,3,"OFF-BI-10004140",2,9,3.592,4,0.8,-6.286
"CA-2017-134495","2017-04-01","2017-04-04",1,"BF-11020",2,"United States",109,3,134,1,"TEC-PH-10004897",3,8,23.976,3,0.2,-5.6943
"CA-2017-134495","2017-04-01","2017-04-04",1,"BF-11020",2,"United States",109,3,134,1,"OFF-LA-10000262",2,3,6.264,3,0.2,2.0358
"CA-2017-134495","2017-04-01","2017-04-04",1,"BF-11020",2,"United States",109,3,134,1,"OFF-AP-10002222",2,10,20.808,3,0.2,1.8207
"CA-2017-134495","2017-04-01","2017-04-04",1,"BF-11020",2,"United States",109,3,134,1,"FUR-CH-10003774",1,2,218.352,3,0.2,-19.1058
"CA-2017-164098","2017-01-26","2017-01-27",3,"CG-12520",1,"United States",13,6,33,3,"OFF-ST-10000615",2,5,18.16,2,0.2,1.816
"CA-2014-105249","2014-11-28","2014-11-28",4,"DH-13675",3,"United States",9,2,35,2,"OFF-SU-10001225",2,15,7.36,2,0,0.1472
"CA-2014-105249","2014-11-28","2014-11-28",4,"DH-13675",3,"United States",9,2,35,2,"OFF-LA-10002043",2,3,41.4,4,0,19.872
"CA-2014-105249","2014-11-28","2014-11-28",4,"DH-13675",3,"United States",9,2,35,2,"FUR-BO-10000330",1,1,411.332,4,0.15,-4.83919999999998
"CA-2015-113523","2015-09-04","2015-09-08",2,"SC-20440",2,"United States",11,10,12,4,"OFF-BI-10001249",2,9,7.656,4,0.7,-6.1248
"CA-2017-117821","2017-06-12","2017-06-16",2,"HG-15025",1,"United States",293,25,368,4,"TEC-AC-10004469",3,12,63.92,2,0.2,19.176
"CA-2017-164378","2017-07-15","2017-07-18",1,"MM-18055",1,"United States",21,16,24,4,"OFF-AR-10001177",2,7,6.56,2,0,1.9024
"CA-2017-164378","2017-07-15","2017-07-18",1,"MM-18055",1,"United States",21,16,24,4,"OFF-LA-10000634",2,3,7.83,3,0,3.6018
"CA-2017-164378","2017-07-15","2017-07-18",1,"MM-18055",1,"United States",21,16,24,4,"TEC-AC-10004708",3,12,41.9,2,0,8.799
"CA-2017-164378","2017-07-15","2017-07-18",1,"MM-18055",1,"United States",21,16,24,4,"FUR-CH-10002084",1,2,664.146,6,0.1,88.5528
"CA-2017-164378","2017-07-15","2017-07-18",1,"MM-18055",1,"United States",21,16,24,4,"OFF-PA-10004519",2,11,8.96,2,0,4.3904
"CA-2017-127782","2017-11-02","2017-11-06",2,"TH-21115",2,"United States",11,10,12,4,"FUR-FU-10001847",1,6,3.312,1,0.2,0.6624
"CA-2017-127782","2017-11-02","2017-11-06",2,"TH-21115",2,"United States",11,10,12,4,"OFF-AP-10001962",2,10,20.136,3,0.2,1.2585
"CA-2017-127782","2017-11-02","2017-11-06",2,"TH-21115",2,"United States",11,10,12,4,"OFF-EN-10003845",2,13,8.856,3,0.2,2.8782
"CA-2017-127782","2017-11-02","2017-11-06",2,"TH-21115",2,"United States",11,10,12,4,"TEC-PH-10001817",3,8,859.2,4,0.4,-186.16
"US-2016-162026","2016-10-08","2016-10-08",4,"JE-15745",1,"United States",2,2,2,2,"OFF-PA-10000167",2,11,61.96,2,0,27.882
"CA-2016-150000","2016-04-08","2016-04-14",2,"PG-18820",1,"United States",215,33,269,1,"OFF-EN-10002973",2,13,17.92,4,0,8.6016
"CA-2015-168529","2015-10-08","2015-10-12",2,"MB-17305",1,"United States",9,2,35,2,"FUR-FU-10001588",1,6,145.9,5,0,62.737
"US-2017-152569","2017-05-15","2017-05-20",2,"JD-16015",1,"United States",23,11,156,3,"OFF-PA-10001736",2,11,56.704,2,0.2,19.1376
"US-2017-152569","2017-05-15","2017-05-20",2,"JD-16015",1,"United States",23,11,156,3,"TEC-PH-10002185",3,8,11.12,2,0.2,3.475
"US-2014-137680","2014-02-24","2014-03-02",2,"JH-15430",1,"United States",262,22,325,2,"OFF-PA-10000174",2,11,32.896,4,0.2,11.1024
"US-2014-137680","2014-02-24","2014-03-02",2,"JH-15430",1,"United States",262,22,325,2,"OFF-PA-10000069",2,11,22.776,3,0.2,7.6869
"CA-2015-103177","2015-05-30","2015-06-01",3,"EN-13780",1,"United States",21,16,30,4,"TEC-PH-10001795",3,8,239.97,3,0,2.39969999999998
"CA-2015-103177","2015-05-30","2015-06-01",3,"EN-13780",1,"United States",21,16,30,4,"OFF-AP-10004540",2,10,160.32,2,0,44.8896
"CA-2015-103177","2015-05-30","2015-06-01",3,"EN-13780",1,"United States",21,16,30,4,"TEC-PH-10001527",3,8,128.85,3,0,3.8655
"US-2016-138408","2016-11-18","2016-11-21",1,"KC-16255",2,"United States",115,20,364,1,"TEC-AC-10003870",3,12,1319.96,4,0,527.984
"CA-2017-117667","2017-12-04","2017-12-09",2,"MS-17980",2,"United States",11,10,64,4,"FUR-CH-10004540",1,2,239.96,10,0.3,-10.284
"CA-2017-117667","2017-12-04","2017-12-09",2,"MS-17980",2,"United States",11,10,64,4,"FUR-FU-10004093",1,6,54.768,2,0.2,6.846
"CA-2017-117667","2017-12-04","2017-12-09",2,"MS-17980",2,"United States",11,10,64,4,"OFF-AR-10000716",2,7,13.392,3,0.2,3.1806
"CA-2017-117667","2017-12-04","2017-12-09",2,"MS-17980",2,"United States",11,10,64,4,"OFF-PA-10002709",2,11,23.92,5,0.2,8.671
"CA-2017-117667","2017-12-04","2017-12-09",2,"MS-17980",2,"United States",11,10,64,4,"TEC-AC-10000580",3,12,255.968,4,0.2,-28.7964
"CA-2016-110982","2016-06-05","2016-06-07",3,"CK-12205",1,"United States",69,2,87,2,"OFF-BI-10000829",2,9,21.552,6,0.2,7.0044
"CA-2016-110982","2016-06-05","2016-06-07",3,"CK-12205",1,"United States",69,2,87,2,"OFF-AP-10004859",2,10,58.24,4,0,15.7248
"CA-2016-147123","2016-12-10","2016-12-12",3,"SJ-20125",3,"United States",86,2,107,2,"OFF-PA-10000575",2,11,80.28,12,0,36.9288
"CA-2017-154501","2017-04-30","2017-05-05",2,"EA-14035",2,"United States",2,2,142,2,"OFF-AR-10002804",2,7,9.78,2,0,4.0098
"CA-2017-166933","2017-04-24","2017-04-28",2,"MG-17890",3,"United States",444,2,537,2,"OFF-FA-10002676",2,14,1.81,1,0,0.6516
"CA-2015-142055","2015-05-08","2015-05-10",3,"AB-10255",3,"United States",21,16,30,4,"OFF-PA-10003465",2,11,37.94,2,0,18.2112
"CA-2015-137106","2015-03-31","2015-04-04",2,"SC-20260",2,"United States",109,3,134,1,"TEC-PH-10000011",3,8,79.96,5,0.2,27.986
"CA-2017-136609","2017-08-06","2017-08-11",2,"TB-21355",2,"United States",445,6,538,3,"OFF-PA-10004381",2,11,115.296,3,0.2,40.3536
"CA-2017-160885","2017-12-02","2017-12-06",2,"JK-16090",1,"United States",156,9,199,3,"TEC-PH-10001795",3,8,2479.96,4,0,743.988
"US-2016-167472","2016-06-06","2016-06-07",3,"CK-12595",1,"United States",291,37,366,1,"TEC-AC-10001109",3,12,179.94,6,0,75.5748
"US-2016-167472","2016-06-06","2016-06-07",3,"CK-12595",1,"United States",291,37,366,1,"TEC-AC-10003038",3,12,26.85,3,0,5.1015
"US-2016-167472","2016-06-06","2016-06-07",3,"CK-12595",1,"United States",291,37,366,1,"TEC-AC-10003174",3,12,323.37,3,0,129.348
"US-2016-167472","2016-06-06","2016-06-07",3,"CK-12595",1,"United States",291,37,366,1,"OFF-PA-10000157",2,11,59.94,3,0,28.1718
"US-2016-167472","2016-06-06","2016-06-07",3,"CK-12595",1,"United States",291,37,366,1,"OFF-BI-10001721",2,9,64.14,3,0,30.7872
"US-2016-167472","2016-06-06","2016-06-07",3,"CK-12595",1,"United States",291,37,366,1,"OFF-BI-10000591",2,9,11.67,3,0,5.6016
"US-2016-167472","2016-06-06","2016-06-07",3,"CK-12595",1,"United States",291,37,366,1,"OFF-PA-10001534",2,11,12.96,2,0,6.2208
"CA-2015-120551","2015-04-13","2015-04-20",2,"SS-20590",1,"United States",446,9,539,3,"OFF-BI-10002071",2,9,17.43,3,0,8.0178
"US-2017-150595","2017-05-22","2017-05-26",2,"LE-16810",1,"United States",23,11,156,3,"FUR-CH-10000513",1,2,181.986,2,0.3,-54.5958
"US-2017-150595","2017-05-22","2017-05-26",2,"LE-16810",1,"United States",23,11,156,3,"OFF-BI-10003274",2,9,1.592,2,0.8,-2.6268
"US-2017-150595","2017-05-22","2017-05-26",2,"LE-16810",1,"United States",23,11,156,3,"OFF-SU-10000381",2,15,22.344,3,0.2,2.5137
"CA-2016-134936","2016-12-19","2016-12-25",2,"ES-14080",2,"United States",94,17,116,2,"FUR-TA-10001086",1,4,455.97,6,0.5,-218.8656
"CA-2016-134936","2016-12-19","2016-12-25",2,"ES-14080",2,"United States",94,17,116,2,"OFF-BI-10000174",2,9,10.44,6,0.7,-7.656
"CA-2016-134936","2016-12-19","2016-12-25",2,"ES-14080",2,"United States",94,17,116,2,"OFF-BI-10002103",2,9,5.214,2,0.7,-4.1712
"CA-2017-102967","2017-09-22","2017-09-26",2,"MG-17890",3,"United States",4,39,209,4,"OFF-ST-10001590",2,5,67.4,5,0,17.524
"CA-2017-151008","2017-09-07","2017-09-08",3,"JM-16195",1,"United States",447,8,540,2,"FUR-FU-10002396",1,6,25.16,2,0,10.5672
"CA-2017-151008","2017-09-07","2017-09-08",3,"JM-16195",1,"United States",447,8,540,2,"TEC-PH-10002807",3,8,126.56,4,0.2,47.46
"CA-2014-159800","2014-11-28","2014-12-01",3,"SG-20470",1,"United States",9,2,10,2,"OFF-AP-10004859",2,10,43.68,3,0,11.7936
"CA-2014-159800","2014-11-28","2014-12-01",3,"SG-20470",1,"United States",9,2,10,2,"TEC-AC-10003447",3,12,139.93,7,0,34.9825
"US-2014-159618","2014-11-12","2014-11-16",2,"DB-12970",2,"United States",13,6,67,3,"OFF-AR-10003183",2,7,2.672,1,0.2,0.334
"US-2014-159618","2014-11-12","2014-11-16",2,"DB-12970",2,"United States",13,6,67,3,"OFF-SU-10000432",2,15,16.656,6,0.2,-3.123
"US-2014-159618","2014-11-12","2014-11-16",2,"DB-12970",2,"United States",13,6,67,3,"TEC-AC-10003832",3,12,79.512,3,0.2,20.8719
"US-2014-159618","2014-11-12","2014-11-16",2,"DB-12970",2,"United States",13,6,67,3,"OFF-PA-10004100",2,11,36.288,7,0.2,12.7008
"US-2014-159618","2014-11-12","2014-11-16",2,"DB-12970",2,"United States",13,6,67,3,"FUR-BO-10004467",1,1,67.9932,1,0.32,-12.9987
"CA-2017-116113","2017-10-02","2017-10-06",1,"JW-15220",2,"United States",123,20,154,1,"FUR-FU-10002963",1,6,10.16,2,0,3.4544
"CA-2015-125066","2015-12-14","2015-12-18",2,"KD-16495",2,"United States",26,36,130,1,"FUR-FU-10003829",1,6,6.16,2,0,1.9712
"CA-2015-125066","2015-12-14","2015-12-18",2,"KD-16495",2,"United States",26,36,130,1,"OFF-AR-10003582",2,7,56.3,2,0,15.764
"US-2015-114741","2015-12-06","2015-12-10",2,"IL-15100",1,"United States",227,34,283,2,"OFF-PA-10000048",2,11,6.48,1,0,3.1104
"US-2015-114741","2015-12-06","2015-12-10",2,"IL-15100",1,"United States",227,34,283,2,"OFF-ST-10000078",2,5,1325.85,5,0,238.653
"US-2015-114741","2015-12-06","2015-12-10",2,"IL-15100",1,"United States",227,34,283,2,"OFF-LA-10004853",2,3,14.94,3,0,6.8724
"CA-2017-133263","2017-03-31","2017-04-02",1,"JE-15610",2,"United States",119,33,149,1,"OFF-BI-10001153",2,9,34.54,1,0,17.27
"CA-2017-133263","2017-03-31","2017-04-02",1,"JE-15610",2,"United States",119,33,149,1,"TEC-CO-10001449",3,17,2999.95,5,0,1439.976
"CA-2017-133263","2017-03-31","2017-04-02",1,"JE-15610",2,"United States",119,33,149,1,"OFF-BI-10000474",2,9,64.12,4,0,30.7776
"CA-2017-157966","2017-03-13","2017-03-13",4,"SU-20665",3,"United States",23,11,27,3,"OFF-AR-10000799",2,7,19.456,4,0.2,2.1888
"CA-2017-157966","2017-03-13","2017-03-13",4,"SU-20665",3,"United States",23,11,27,3,"TEC-MA-10002109",3,16,209.986,2,0.3,8.99939999999998
"CA-2017-157966","2017-03-13","2017-03-13",4,"SU-20665",3,"United States",23,11,27,3,"OFF-AR-10003338",2,7,29.76,5,0.2,1.86
"CA-2017-157966","2017-03-13","2017-03-13",4,"SU-20665",3,"United States",23,11,27,3,"FUR-CH-10003606",1,2,89.768,1,0.3,-2.5648
"CA-2017-157966","2017-03-13","2017-03-13",4,"SU-20665",3,"United States",23,11,27,3,"TEC-CO-10001449",3,17,959.984,2,0.2,335.9944
"CA-2017-157966","2017-03-13","2017-03-13",4,"SU-20665",3,"United States",23,11,27,3,"OFF-PA-10001934",2,11,15.552,3,0.2,5.6376
"CA-2017-157966","2017-03-13","2017-03-13",4,"SU-20665",3,"United States",23,11,27,3,"TEC-PH-10001527",3,8,34.36,1,0.2,-7.3015
"CA-2014-151162","2014-12-05","2014-12-09",2,"EA-14035",2,"United States",39,25,48,4,"OFF-PA-10001033",2,11,98.376,3,0.2,35.6613
"CA-2014-151162","2014-12-05","2014-12-09",2,"EA-14035",2,"United States",39,25,48,4,"OFF-BI-10003719",2,9,29.94,4,0.7,-23.952
"CA-2014-151162","2014-12-05","2014-12-09",2,"EA-14035",2,"United States",39,25,48,4,"OFF-PA-10003036",2,11,17.472,3,0.2,5.6784
"CA-2014-151162","2014-12-05","2014-12-09",2,"EA-14035",2,"United States",39,25,48,4,"TEC-PH-10001870",3,8,36.738,1,0.4,-9.1845
"CA-2014-151162","2014-12-05","2014-12-09",2,"EA-14035",2,"United States",39,25,48,4,"TEC-PH-10001809",3,8,179.94,2,0.4,-44.985
"CA-2016-136686","2016-12-12","2016-12-16",2,"RF-19840",1,"United States",46,2,55,2,"FUR-FU-10004864",1,6,383.64,6,0,122.7648
"CA-2016-136686","2016-12-12","2016-12-16",2,"RF-19840",1,"United States",46,2,55,2,"OFF-AP-10002350",2,10,56.52,3,0,15.8256
"CA-2017-137498","2017-09-09","2017-09-14",1,"LC-17050",1,"United States",2,2,26,2,"OFF-AR-10003829",2,7,6.56,2,0,1.9024
"CA-2017-137498","2017-09-09","2017-09-14",1,"LC-17050",1,"United States",2,2,26,2,"FUR-CH-10003833",1,2,243.92,5,0.2,-15.245
"CA-2017-137498","2017-09-09","2017-09-14",1,"LC-17050",1,"United States",2,2,26,2,"OFF-PA-10000143",2,11,47.52,9,0,22.8096
"CA-2017-163818","2017-10-04","2017-10-08",2,"PS-18970",3,"United States",184,40,235,4,"FUR-FU-10000076",1,6,19.98,1,0,8.5914
"CA-2016-161158","2016-05-09","2016-05-13",2,"PS-18970",3,"United States",21,16,24,4,"OFF-AR-10000462",2,7,8,5,0,3.44
"CA-2014-116673","2014-12-15","2014-12-19",1,"JO-15280",1,"United States",71,2,89,2,"FUR-FU-10003829",1,6,6.16,2,0,1.9712
"CA-2017-105333","2017-11-30","2017-12-04",2,"VP-21730",3,"United States",21,16,165,4,"OFF-ST-10002182",2,5,83.56,4,0,1.6712
"CA-2017-105333","2017-11-30","2017-12-04",2,"VP-21730",3,"United States",21,16,165,4,"TEC-PH-10001468",3,8,546.06,3,0,163.818
"CA-2017-105333","2017-11-30","2017-12-04",2,"VP-21730",3,"United States",21,16,165,4,"OFF-ST-10001809",2,5,269.49,3,0,5.38979999999999
"CA-2015-149993","2015-03-19","2015-03-20",3,"GA-14725",1,"United States",153,2,195,2,"OFF-FA-10001561",2,14,10.9,5,0,3.597
"CA-2014-168158","2014-07-19","2014-07-24",2,"EM-14140",3,"United States",121,38,151,2,"OFF-BI-10001759",2,9,6.096,2,0.2,2.2098
"CA-2016-115224","2016-12-08","2016-12-11",1,"DB-13615",1,"United States",9,2,95,2,"OFF-ST-10000615",2,5,34.05,3,0,9.534
"CA-2016-115224","2016-12-08","2016-12-11",1,"DB-13615",1,"United States",9,2,95,2,"OFF-ST-10003816",2,5,352.38,2,0,81.0474
"CA-2014-164742","2014-10-13","2014-10-18",1,"ML-17395",2,"United States",81,31,101,4,"FUR-CH-10002880",1,2,245.98,2,0,27.0578
"CA-2014-164742","2014-10-13","2014-10-18",1,"ML-17395",2,"United States",81,31,101,4,"OFF-BI-10004738",2,9,18.94,1,0,9.47
"US-2017-108014","2017-11-19","2017-11-25",2,"JH-15430",1,"United States",139,25,178,4,"OFF-BI-10003984",2,9,59.913,7,0.7,-45.9333
"CA-2017-160325","2017-09-24","2017-09-24",4,"BP-11095",2,"United States",105,32,129,4,"TEC-PH-10000984",3,8,391.98,2,0,109.7544
"CA-2017-160325","2017-09-24","2017-09-24",4,"BP-11095",2,"United States",105,32,129,4,"TEC-PH-10001944",3,8,437.85,3,0,131.355
"CA-2015-159779","2015-09-25","2015-09-29",2,"SB-20185",1,"United States",4,39,209,4,"OFF-BI-10002735",2,9,68.62,2,0,32.2514
"CA-2017-151176","2017-02-13","2017-02-20",2,"SV-20785",1,"United States",249,40,308,4,"OFF-SU-10001165",2,15,25.02,3,0,6.5052
"CA-2017-151176","2017-02-13","2017-02-20",2,"SV-20785",1,"United States",249,40,308,4,"OFF-AR-10000614",2,7,10.71,3,0,2.7846
"CA-2014-108903","2014-10-03","2014-10-03",4,"DO-13435",1,"United States",39,25,48,4,"OFF-AR-10004010",2,7,55.984,2,0.2,4.1988
"CA-2014-108903","2014-10-03","2014-10-03",4,"DO-13435",1,"United States",39,25,48,4,"OFF-EN-10004030",2,13,14.48,5,0.2,4.887
"CA-2014-108903","2014-10-03","2014-10-03",4,"DO-13435",1,"United States",39,25,48,4,"TEC-AC-10003023",3,12,142.488,3,0.2,-3.5622
"CA-2016-117919","2016-08-27","2016-08-29",1,"TB-21355",2,"United States",13,6,17,3,"OFF-ST-10003572",2,5,14.16,1,0.2,1.062
"CA-2016-117919","2016-08-27","2016-08-29",1,"TB-21355",2,"United States",13,6,17,3,"OFF-PA-10004353",2,11,79.92,5,0.2,27.972
"CA-2015-142475","2015-12-03","2015-12-07",2,"BS-11380",2,"United States",21,16,165,4,"OFF-BI-10003718",2,9,590.352,6,0.2,206.6232
"CA-2016-134516","2016-09-20","2016-09-25",2,"FM-14215",2,"United States",248,4,307,1,"FUR-FU-10001546",1,6,17.088,2,0.2,1.068
"CA-2016-134516","2016-09-20","2016-09-25",2,"FM-14215",2,"United States",248,4,307,1,"FUR-CH-10002880",1,2,98.392,1,0.2,-11.0691
"CA-2017-105193","2017-03-25","2017-03-31",2,"JL-15835",1,"United States",21,16,24,4,"OFF-AR-10001547",2,7,11.05,5,0,2.9835
"CA-2015-168634","2015-12-06","2015-12-11",2,"AF-10870",1,"United States",9,2,10,2,"OFF-AP-10001626",2,10,7.78,2,0,2.0228
"CA-2017-117198","2017-08-31","2017-09-05",2,"BG-11035",1,"United States",54,29,69,1,"TEC-AC-10003033",3,12,659.9,2,0,217.767
"CA-2015-145828","2015-10-05","2015-10-07",3,"MB-17305",1,"United States",75,25,94,4,"TEC-AC-10002323",3,12,53.04,3,0.2,-4.641
"CA-2017-121027","2017-08-18","2017-08-22",2,"HW-14935",2,"United States",5,5,60,2,"TEC-AC-10002049",3,12,843.9,2,0,371.316
"CA-2017-121027","2017-08-18","2017-08-22",2,"HW-14935",2,"United States",5,5,60,2,"TEC-AC-10002253",3,12,1496.16,9,0,224.424
"CA-2016-147431","2016-02-02","2016-02-07",2,"AB-10105",1,"United States",21,16,165,4,"OFF-ST-10003994",2,5,117.96,2,0,5.898
"CA-2016-158001","2016-08-23","2016-08-27",2,"JP-15460",2,"United States",21,16,46,4,"OFF-AR-10002399",2,7,21.3,5,0,8.733
"CA-2016-158001","2016-08-23","2016-08-27",2,"JP-15460",2,"United States",21,16,46,4,"OFF-AP-10002118",2,10,1040.8,5,0,281.016
"CA-2016-158001","2016-08-23","2016-08-27",2,"JP-15460",2,"United States",21,16,46,4,"OFF-AR-10001954",2,7,29.34,6,0,7.9218
"CA-2017-125745","2017-06-30","2017-07-04",2,"DV-13045",2,"United States",27,19,32,1,"FUR-FU-10001591",1,6,19.52,2,0.2,5.368
"CA-2015-101154","2015-09-18","2015-09-21",3,"CM-12190",1,"United States",71,2,189,2,"OFF-ST-10004186",2,5,443.92,4,0,8.8784
"US-2016-124163","2016-09-25","2016-09-30",2,"SC-20695",2,"United States",412,7,499,3,"TEC-AC-10001908",3,12,499.95,5,0,174.9825
"US-2016-124163","2016-09-25","2016-09-30",2,"SC-20695",2,"United States",412,7,499,3,"OFF-AR-10000817",2,7,3.04,1,0,1.0336
"US-2016-124163","2016-09-25","2016-09-30",2,"SC-20695",2,"United States",412,7,499,3,"FUR-CH-10004218",1,2,201.96,2,0,50.49
"US-2016-124163","2016-09-25","2016-09-30",2,"SC-20695",2,"United States",412,7,499,3,"FUR-FU-10000755",1,6,68.64,11,0,17.16
"CA-2016-121748","2016-10-24","2016-10-28",1,"VW-21775",2,"United States",2,2,4,2,"TEC-AC-10003063",3,12,100,4,0,21
"CA-2016-121748","2016-10-24","2016-10-28",1,"VW-21775",2,"United States",2,2,4,2,"TEC-AC-10002637",3,12,359.98,2,0,21.5988
"CA-2014-126683","2014-09-29","2014-10-01",1,"PP-18955",3,"United States",5,5,61,2,"FUR-FU-10001706",1,6,6.16,2,0,2.9568
"CA-2014-126683","2014-09-29","2014-10-01",1,"PP-18955",3,"United States",5,5,61,2,"FUR-TA-10002958",1,4,2348.82,9,0,399.2994
"CA-2017-148810","2017-06-26","2017-07-01",2,"DR-12880",2,"United States",101,3,124,1,"OFF-LA-10004689",2,3,13.872,6,0.2,4.6818
"CA-2017-148810","2017-06-26","2017-07-01",2,"DR-12880",2,"United States",101,3,124,1,"FUR-CH-10001545",1,2,273.552,3,0.2,-13.6776
"US-2016-146066","2016-08-21","2016-08-23",1,"RB-19465",3,"United States",11,10,106,4,"FUR-TA-10002530",1,4,815.292,9,0.4,-339.705
"CA-2014-127614","2014-02-11","2014-02-15",2,"NF-18385",1,"United States",270,18,337,1,"TEC-AC-10001432",3,12,234.45,3,0,103.158
"CA-2014-127614","2014-02-11","2014-02-15",2,"NF-18385",1,"United States",270,18,337,1,"FUR-TA-10003715",1,4,1256.22,6,0,75.3731999999999
"CA-2014-127614","2014-02-11","2014-02-15",2,"NF-18385",1,"United States",270,18,337,1,"OFF-BI-10003291",2,9,17.46,2,0,8.2062
"CA-2016-101742","2016-09-23","2016-09-28",1,"CR-12580",3,"United States",21,16,30,4,"OFF-BI-10004187",2,9,10.528,7,0.2,3.6848
"CA-2015-134943","2015-12-05","2015-12-06",3,"SU-20665",3,"United States",448,13,541,3,"OFF-BI-10000666",2,9,152.8,5,0,76.4
"CA-2017-123022","2017-09-03","2017-09-08",2,"SC-20050",3,"United States",449,2,542,2,"OFF-BI-10002225",2,9,82.56,5,0.2,28.896
"CA-2017-123022","2017-09-03","2017-09-08",2,"SC-20050",3,"United States",449,2,542,2,"TEC-AC-10000474",3,12,284.97,3,0,85.491
"CA-2017-113208","2017-03-26","2017-04-02",2,"ML-18040",2,"United States",131,13,166,3,"FUR-FU-10004245",1,6,60.84,3,0,23.1192
"CA-2014-154893","2014-12-21","2014-12-27",2,"GM-14440",1,"United States",71,2,143,2,"FUR-CH-10004287",1,2,1325.76,6,0.2,149.148
"CA-2014-154893","2014-12-21","2014-12-27",2,"GM-14440",1,"United States",71,2,143,2,"FUR-CH-10000595",1,2,572.16,3,0.2,35.76
"CA-2014-147900","2014-09-23","2014-09-28",2,"JK-15640",3,"United States",81,25,346,4,"OFF-PA-10003063",2,11,28.8,9,0.2,10.08
"CA-2017-106355","2017-04-02","2017-04-05",3,"AT-10435",3,"United States",256,30,316,4,"OFF-AR-10000246",2,7,11.12,4,0,2.8912
"CA-2016-127985","2016-04-01","2016-04-05",1,"DB-12910",3,"United States",39,33,113,1,"FUR-FU-10003274",1,6,7.04,4,0,3.0976
"CA-2015-166604","2015-05-15","2015-05-20",1,"AH-10690",2,"United States",186,33,236,1,"OFF-EN-10004147",2,13,17.94,3,0,8.7906
"CA-2017-120719","2017-03-23","2017-03-26",3,"SJ-20125",3,"United States",5,5,60,2,"OFF-BI-10002103",2,9,34.76,5,0.2,11.297
"CA-2017-127117","2017-04-14","2017-04-19",2,"HM-14860",2,"United States",74,31,93,4,"FUR-FU-10004018",1,6,74.45,5,0,20.1015
"CA-2015-104241","2015-01-04","2015-01-09",2,"AG-10495",2,"United States",167,18,213,1,"FUR-FU-10001473",1,6,192.22,14,0,69.1992
"CA-2017-168179","2017-11-02","2017-11-07",2,"JB-16000",1,"United States",289,8,363,2,"OFF-PA-10001800",2,11,19.44,3,0,9.3312
"CA-2017-142342","2017-07-17","2017-07-19",1,"AJ-10795",2,"United States",340,2,430,2,"OFF-PA-10004609",2,11,32.4,5,0,15.552
"CA-2017-142342","2017-07-17","2017-07-19",1,"AJ-10795",2,"United States",340,2,430,2,"OFF-EN-10002592",2,13,57.9,5,0,28.95
"CA-2017-142342","2017-07-17","2017-07-19",1,"AJ-10795",2,"United States",340,2,430,2,"OFF-ST-10002957",2,5,10.56,2,0,0
